ID,createdate,closedate,contract_signed_at,spin_at,proposal_at,mrr,lost_reason,prob,country,drs,stage,paid_at,deals,spins,proposal,contract_signed,won,lost,size,no_show,lost_after_spin,paid_clinics,month_created,month_spin,month_proposal,month_contract,month_paid,month_closed,MRR number value,Drs - number value,True size
6897814899,2021-11-11,2022-01-03,,2021-11-15,2021-11-17,,,20,Italy,10,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-01-01,,10,medium (6-10)
6897959817,2021-11-11,2022-01-03,,2021-11-17,,,,,Italy,30,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-11-01,2021-11-01,,,,2022-01-01,,30,extra (>25)
7253923706,2021-12-15,2022-03-31,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-03-01,,,
7254215278,2021-12-15,2022-01-31,,,,529,,,Italy,20,Initial contact,,1,0,0,0,0,0,big (16-20),0,0,0,2021-12-01,,,,,2022-01-01,529,20,big (16-20)
7254422316,2021-12-15,2022-02-14,,2022-01-26,2022-01-26,419,Insufficient Funds,2,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-02-01,419,6,medium (6-10)
7255005498,2021-12-15,2022-01-27,,2022-01-08,,737,Sponsor Failed,2,Brazil,0,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-12-01,2022-01-01,,,,2022-01-01,737,0,small (2-5)
7255060306,2021-12-15,2022-01-20,,2021-12-17,2021-12-17,187,Insufficient Funds,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,187,2,small (2-5)
7258921358,2021-12-15,2021-12-29,,2021-12-17,2021-12-17,1.533,[CA] Clinic doesn't want visibility,1,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2021-12-01,1.533,6,medium (6-10)
7259172491,2021-12-15,2022-02-15,,2021-12-17,2021-12-21,4.854,Insufficient Funds,1,Brazil,35,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,4.854,35,extra (>25)
7261305397,2021-12-16,2021-12-21,,2021-12-17,2021-12-17,3.698,Insufficient Funds,3,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2021-12-01,3.698,2,small (2-5)
7264955205,2021-12-16,2022-02-11,,2021-12-20,2021-12-23,769,No Product Fit,2,Italy,30,Closed lost [set-lost],,1,1,1,0,0,1,extra (>25),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,769,30,extra (>25)
7267396189,2021-12-16,2022-02-01,,2021-12-16,2021-12-16,1.931,Insufficient Funds,2,Brazil,8,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.931,8,medium (6-10)
7268371252,2021-12-16,2022-01-10,,2021-12-21,,1.135,Insufficient Funds,2,Brazil,0,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,1.135,0,small (2-5)
7268556430,2021-12-16,2022-01-18,,2021-12-18,2021-12-18,3.698,Insufficient Funds,2,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,3.698,2,small (2-5)
7275022628,2021-12-17,2022-03-11,,2022-01-14,2022-01-14,936,[CA] Fit for another Doctoralia product,2,Brazil,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-03-01,936,3,small (2-5)
7275952961,2021-12-17,2022-01-27,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7292106568,2021-12-20,2022-01-31,2022-01-31,2021-12-22,2022-02-01,137,,2,Spain,4,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2021-12-01,2022-02-01,2022-01-01,,2022-01-01,137,4,small (2-5)
7294900622,2021-12-20,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7295218306,2021-12-20,2022-01-27,,2021-12-22,2021-12-24,11.288,Postponed,1,Mexico,12,Closed lost [set-lost],,1,1,1,0,0,1,large (11-15),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,11.288,12,large (11-15)
7214105175,2021-12-10,2022-02-18,2022-01-12,2021-12-28,2021-12-28,491,,2,Italy,18,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-12-01,2021-12-01,2021-12-01,2022-01-01,,2022-02-01,491,18,big (16-20)
7214215561,2021-12-10,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7215138361,2021-12-10,2022-01-10,,2021-12-16,2021-12-16,3.698,Insufficient Funds,3,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,3.698,2,small (2-5)
7232765223,2021-12-13,2022-04-26,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-04-01,,,
7233262408,2021-12-13,2022-04-21,,2021-12-13,2021-12-13,245,Abandoned,1,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-04-01,245,4,small (2-5)
7235084643,2021-12-13,2022-03-10,,2021-12-16,2021-12-16,187,Insufficient Funds,3,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-03-01,187,2,small (2-5)
7235143204,2021-12-13,2022-07-11,,2021-12-20,,1,Postponed,,Italy,1,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-12-01,2021-12-01,,,,2022-07-01,1,1,small (2-5)
7241841328,2021-12-14,2022-04-28,,2021-12-15,,299,Abandoned,,Italy,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-04-01,299,5,small (2-5)
7246826391,2021-12-14,2022-02-13,,2021-12-21,2021-12-21,945,Insufficient Funds,1,Brazil,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,945,4,small (2-5)
7246943025,2021-12-14,2022-03-24,,2022-01-07,2022-01-07,1.533,Postponed,3,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-03-01,1.533,6,medium (6-10)
7246993078,2021-12-14,2022-03-10,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-03-01,,,
7248695178,2021-12-14,2022-02-01,,2021-12-19,,936,Doesn't want to manage 2 calendars (Clinic Agenda),1,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,936,3,small (2-5)
7251146126,2021-12-14,2022-01-26,,2021-12-16,,4.697,Postponed,2,Mexico,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,4.697,3,small (2-5)
7253900383,2021-12-15,2022-01-24,,,,,No Product Fit,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7253984604,2021-12-15,2022-02-22,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7255876443,2021-12-15,2022-01-05,,2021-12-20,2021-12-20,2.130,No Interest,1,Brazil,9,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,2.130,9,medium (6-10)
7257878892,2021-12-15,2022-01-25,,2021-12-20,,2.373,Postponed,2,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,2.373,4,small (2-5)
7260181602,2021-12-15,2022-01-21,,2021-12-16,2021-12-16,4.697,Abandoned,1,Mexico,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,4.697,3,small (2-5)
7263119134,2021-12-16,2022-01-17,,2021-12-17,,311,No Interest,,Spain,8,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,311,8,medium (6-10)
7266081829,2021-12-16,2022-02-03,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7275119521,2021-12-17,2022-01-26,,2022-01-26,2022-01-26,137,[CA] Fit for another Doctoralia product,1,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-01-01,137,2,small (2-5)
7275490851,2021-12-17,2022-02-10,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7275529296,2021-12-17,2022-01-31,2022-01-19,2022-01-17,2022-01-17,219,,100,Italy,5,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,2022-01-01,,2022-01-01,219,5,small (2-5)
7276079541,2021-12-17,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7276801030,2021-12-17,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7292927080,2021-12-20,2022-01-03,,2021-12-20,,,,,Italy,6,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,,6,medium (6-10)
7296282996,2021-12-20,2022-02-09,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7303685039,2021-12-21,2022-05-02,,2022-01-13,2022-01-31,39,Internal Development,0,Italy,1,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-05-01,39,1,small (2-5)
7308662319,2021-12-21,2022-01-12,,2021-12-22,,4.467,Postponed,1,Brazil,32,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,4.467,32,extra (>25)
7315998505,2021-12-22,2022-02-10,,2021-12-23,2021-12-30,1.334,Price too high,2,Brazil,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.334,5,small (2-5)
7318619654,2021-12-22,2022-02-03,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7372755746,2021-12-30,2022-01-04,,2022-01-03,,1.887,[CA] Fit for another Doctoralia product,1,Brazil,12,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-12-01,2022-01-01,,,,2022-01-01,1.887,12,large (11-15)
7381824806,2021-12-31,2022-02-17,,,,0,Postponed,,Mexico,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,0,1,small (2-5)
7400422741,2021-12-28,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7401466409,2022-01-03,2022-02-25,,2022-01-04,,1.135,Insufficient Funds,2,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2022-01-01,2022-01-01,,,,2022-02-01,1.135,4,small (2-5)
6898938197,2021-11-11,2022-02-02,,2021-11-25,2021-11-25,303,Abandoned,2,Spain,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-02-01,303,6,medium (6-10)
6899245918,2021-11-11,2021-11-15,,,,168,Abandoned,,Spain,2,Closed lost [set-lost],,1,0,0,0,0,1,small (2-5),1,0,0,2021-11-01,,,,,2021-11-01,168,2,small (2-5)
6905734492,2021-11-12,2022-01-10,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2022-01-01,,,
6906366823,2021-11-12,2022-02-03,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2022-02-01,,,
6906392711,2021-11-12,2021-11-30,2021-11-26,2021-11-17,2021-11-17,2.661,,3,Brazil,18,Closed won,2021-11-29,1,1,1,1,1,0,big (16-20),0,0,1,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2.661,18,big (16-20)
6906676914,2021-11-12,2021-12-23,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2021-12-01,,,
6908042158,2021-11-12,2021-12-22,,2021-11-12,2021-11-25,1.533,Insufficient Funds,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-12-01,1.533,6,medium (6-10)
6908248202,2021-11-12,2021-11-30,,2021-11-19,,1,Internal Development,,Italy,1,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-11-01,2021-11-01,,,,2021-11-01,1,1,small (2-5)
6909284201,2021-11-12,2021-11-19,,2021-11-12,2021-11-12,737,Decision-maker Changed,3,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2021-11-01,737,2,small (2-5)
6933889286,2021-11-16,2022-07-06,,2021-11-21,,490,Decision-maker Changed,,Italy,32,Closed lost [set-lost],,1,1,0,0,0,1,extra (>25),0,1,0,2021-11-01,2021-11-01,,,,2022-07-01,490,32,extra (>25)
6935097997,2021-11-16,2021-12-17,,2021-12-17,,315,No Interest,,Italy,9,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-11-01,2021-12-01,,,,2021-12-01,315,9,medium (6-10)
6935622675,2021-11-16,2021-11-30,2021-11-29,2021-11-23,2021-11-23,137,,1,Spain,2,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,2021-11-01,,2021-11-01,137,2,small (2-5)
6935738808,2021-11-16,2022-01-25,,2021-11-24,2021-11-24,1.931,Abandoned,2,Brazil,8,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-01-01,1.931,8,medium (6-10)
6938223721,2021-11-16,2022-01-06,,2021-12-06,,1.931,Internal Development,1,Brazil,8,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-11-01,2021-12-01,,,,2022-01-01,1.931,8,medium (6-10)
6943231339,2021-11-17,2021-12-30,2021-12-23,2021-11-23,2021-11-26,187,,3,Spain,2,Closed won,,1,1,1,1,1,0,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,2021-12-01,,2021-12-01,187,2,small (2-5)
6944046723,2021-11-17,2022-01-24,,2021-11-24,2021-11-24,224,Postponed,3,Spain,5,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-11-01,2021-11-01,2021-11-01,,,2022-01-01,224,5,small (2-5)
6944685949,2021-11-17,2022-01-19,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-11-01,,,,,2022-01-01,,,
7365914455,2021-12-29,2022-01-10,,2021-12-29,2021-12-29,4.697,Insufficient Funds,3,Mexico,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-01-01,4.697,3,small (2-5)
7372148597,2021-12-30,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7404215224,2022-01-03,2022-01-03,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2022-01-01,,,,,2022-01-01,,,
7404669009,2022-01-03,2022-01-26,,2022-01-06,2022-01-06,1.533,Insufficient Funds,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2022-01-01,2022-01-01,2022-01-01,,,2022-01-01,1.533,6,medium (6-10)
7404700323,2022-01-03,2022-02-21,,2022-01-06,2022-01-07,2.053,No Product Fit,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2022-01-01,2022-01-01,2022-01-01,,,2022-02-01,2.053,6,medium (6-10)
7410866550,2022-01-04,2022-03-17,,2022-02-11,2022-02-25,4.916,Postponed,2,Brazil,23,Closed lost [set-lost],,1,1,1,0,0,1,,0,0,0,2022-01-01,2022-02-01,2022-02-01,,,2022-03-01,4.916,23,extra (>25)
7419327897,2022-01-05,2022-01-24,,2022-01-12,2022-01-12,282,No Interest,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2022-01-01,2022-01-01,2022-01-01,,,2022-01-01,282,7,medium (6-10)
7419891636,2022-01-05,2022-02-16,,,,,Abandoned,,Spain,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2022-01-01,,,,,2022-02-01,,,
7420178706,2022-01-05,2022-01-31,,2022-01-31,,1.135,Insufficient Funds,3,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2022-01-01,2022-01-01,,,,2022-01-01,1.135,4,small (2-5)
7421226772,2022-01-05,2022-03-03,,2022-01-11,2022-01-11,2.919,Postponed,2,Brazil,20,Closed lost [set-lost],,1,1,1,0,0,1,big (16-20),0,0,0,2022-01-01,2022-01-01,2022-01-01,,,2022-03-01,2.919,20,big (16-20)
7421631116,2022-01-05,2022-02-01,,2022-01-18,,936,Doesn't want to manage 2 calendars (Clinic Agenda),1,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2022-01-01,2022-01-01,,,,2022-02-01,936,3,small (2-5)
7424025000,2022-01-05,2022-01-31,2022-01-26,2022-01-06,2022-01-21,737,,2,Brazil,2,Closed won,2022-01-27,1,1,1,1,1,0,small (2-5),0,0,1,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,737,2,small (2-5)
7443872660,2022-01-07,2022-03-11,,2022-01-13,2022-02-10,737,Insufficient Funds,1,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2022-01-01,2022-01-01,2022-02-01,,,2022-03-01,737,2,small (2-5)
7444385677,2022-01-07,2022-01-31,,2022-01-11,2022-01-11,4.697,Abandoned,2,Mexico,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2022-01-01,2022-01-01,2022-01-01,,,2022-01-01,4.697,3,small (2-5)
7461504947,2022-01-10,2022-01-12,,2022-01-12,,274,No Interest,,Spain,5,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2022-01-01,2022-01-01,,,,2022-01-01,274,5,small (2-5)
7462945059,2022-01-10,2022-02-10,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2022-01-01,,,,,2022-02-01,,,
7464204460,2022-01-10,2022-02-14,,2022-01-21,,390,Insufficient Funds,1,Italy,10,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2022-01-01,2022-01-01,,,,2022-02-01,390,10,medium (6-10)
7272154768,2021-12-17,2022-05-04,,,,1,Abandoned,,Italy,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-05-01,1,1,small (2-5)
7277535665,2021-12-17,2022-03-16,,2022-01-11,,1.533,Postponed,2,Brazil,3,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2022-01-01,,,,2022-03-01,1.533,3,small (2-5)
7292225664,2021-12-20,2022-05-26,2022-05-06,2022-01-10,2022-01-12,472,,1,Italy,17,Closed won,,1,1,1,1,1,0,big (16-20),0,0,0,2021-12-01,2022-01-01,2022-01-01,2022-05-01,,2022-05-01,472,17,big (16-20)
7292939428,2021-12-20,2022-01-31,,2022-01-03,2022-01-03,245,Insufficient Funds,2,Spain,4,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-01-01,245,4,small (2-5)
7297123695,2021-12-20,2022-02-01,,2021-12-30,2021-12-30,1.931,Insufficient Funds,1,Brazil,8,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.931,8,medium (6-10)
7297193313,2021-12-20,2022-02-01,,2021-12-30,,2.532,Postponed,2,Brazil,17,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,2.532,17,big (16-20)
7303365450,2021-12-21,2022-01-17,,2021-12-21,,2.727,No Interest,1,Brazil,12,Closed lost [set-lost],,1,1,0,0,0,1,large (11-15),0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,2.727,12,large (11-15)
7304657316,2021-12-21,2022-01-31,2022-01-27,2021-12-23,2021-12-23,282,,2,Spain,7,Closed won,,1,1,1,1,1,0,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,2022-01-01,,2022-01-01,282,7,medium (6-10)
7307090093,2021-12-21,2022-02-14,,2021-12-23,2021-12-23,1.533,Insufficient Funds,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,1.533,6,medium (6-10)
7318057305,2021-12-22,2022-02-01,,2021-12-22,,737,Postponed,1,Brazil,2,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,737,2,small (2-5)
7318464318,2021-12-22,2022-03-07,2022-01-18,2021-12-22,2021-12-22,671,,2,Brazil,4,Closed won,2022-03-07,1,1,1,1,1,0,small (2-5),0,0,1,2021-12-01,2021-12-01,2021-12-01,2022-01-01,2022-03-01,2022-03-01,671,4,small (2-5)
7318683738,2021-12-22,2022-02-17,,2022-01-18,2022-01-18,0,Internal Development,2,Mexico,3,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-02-01,0,3,small (2-5)
7318755228,2021-12-22,2022-02-16,,,,0,Abandoned,,Mexico,1,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,0,1,small (2-5)
7319769202,2021-12-22,2022-03-16,,2021-12-23,,1.135,Postponed,2,Brazil,4,Closed lost [set-lost],,1,1,0,0,0,1,small (2-5),0,1,0,2021-12-01,2021-12-01,,,,2022-03-01,1.135,4,small (2-5)
7324678520,2021-12-23,2022-02-15,,2022-01-31,,1.732,Abandoned,2,Brazil,7,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2022-01-01,,,,2022-02-01,1.732,7,medium (6-10)
7326633312,2021-12-23,2022-01-26,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7332678014,2021-12-24,2022-02-01,,2022-01-12,2022-01-12,3.390,Postponed,,Mexico,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-02-01,3.390,2,small (2-5)
7296323396,2021-12-20,2022-01-10,,2021-12-21,,1.405,Price too high,2,Brazil,1,Closed lost [set-lost],,1,1,0,0,0,1,,0,1,0,2021-12-01,2021-12-01,,,,2022-01-01,1.405,1,small (2-5)
7297201742,2021-12-20,2022-02-09,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7303504564,2021-12-21,2022-02-09,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7303711156,2021-12-21,2022-02-03,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7304914841,2021-12-21,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7307819121,2021-12-21,2022-01-18,,,,,No Interest,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-01-01,,,
7308569698,2021-12-21,2022-01-13,,2021-12-29,2022-01-03,1.097,Insufficient Funds,3,Brazil,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2022-01-01,,,2022-01-01,1.097,2,small (2-5)
7317751924,2021-12-22,2022-04-26,,2022-01-03,2022-01-03,332,Abandoned,2,Spain,7,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2022-01-01,2022-01-01,,,2022-04-01,332,7,medium (6-10)
7317953318,2021-12-22,2022-02-01,,,,,Abandoned,,Brazil,,Closed lost [set-lost],,1,0,0,0,0,1,,1,0,0,2021-12-01,,,,,2022-02-01,,,
7318128174,2021-12-22,2022-02-18,2022-02-14,2022-01-11,2022-02-10,1.334,,2,Brazil,5,Closed won,2022-02-17,1,1,1,1,1,0,small (2-5),0,0,1,2021-12-01,2022-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,1.334,5,small (2-5)
7318749311,2021-12-22,2022-04-14,,2021-12-23,2021-12-23,1.533,Postponed,2,Brazil,6,Closed lost [set-lost],,1,1,1,0,0,1,medium (6-10),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-04-01,1.533,6,medium (6-10)
7331268730,2021-12-24,2022-02-08,,2021-12-24,2021-12-24,137,Postponed,2,Spain,2,Closed lost [set-lost],,1,1,1,0,0,1,small (2-5),0,0,0,2021-12-01,2021-12-01,2021-12-01,,,2022-02-01,137,2,small (2-5)
7345797722,2021-12-27,2022-02-15,,2021-12-27,,1.629,Abandoned,2,Brazil,10,Closed lost [set-lost],,1,1,0,0,0,1,medium (6-10),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,1.629,10,medium (6-10)
7348612251,2021-12-27,2022-02-01,,2021-12-29,,2.919,No Product Fit,1,Brazil,20,Closed lost [set-lost],,1,1,0,0,0,1,big (16-20),0,1,0,2021-12-01,2021-12-01,,,,2022-02-01,2.919,20,big (16-20)
